Generation,Best_Fitness,Time_to_Target,Max_Theta1,Max_Theta2,Max_X_Deviation,Max_L_Deviation,Max_X_Acceleration,Max_L_Acceleration,Max_X_Jerk,Max_L_Jerk,Current_Mutation_Rate,Current_Exploration_Factor,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,R1,R2,Fitness_ISE_x,Fitness_ISE_l,Fitness_ISE_theta1,Fitness_ISE_theta2,Fitness_MSE_theta1,Fitness_MSE_theta2,Fitness_q_ddot1_value,Fitness_q_ddot3_value,Fitness_MSE_time
527,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
528,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
529,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
530,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
531,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
532,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
533,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
534,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
535,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
536,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
537,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
538,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
539,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
540,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
541,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
542,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
543,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
544,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
545,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
546,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
547,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
548,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
549,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
550,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
551,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
552,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
553,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
554,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
555,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
556,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
557,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
558,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
559,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
560,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
561,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
562,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
563,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
564,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
